model,seed,bs,lr,model_loc,fold,epoch,set_type,loss,acc,prec,rec,f1,fn,fp,tn,tp
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f8_ep4,8,,dev,0.12105894364130575,0.9543589220089833,0.09022201228153047,0.06980994152046784,0.07871419740366783,2545,1926,93298,191
bert,281,24,5e-05,,8,,test,,0.9551791214135192,0.08897485493230174,0.10004349717268378,0.09418509418509419,2069,2355,94050,230
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f9_ep2,9,,dev,0.2480001626256153,0.9670530069703356,0.19474695707879563,0.1322314049586777,0.15751295336787563,1995,1257,95148,304
bert,281,24,5e-05,,9,,test,,0.9639208675494086,0.12456985547143841,0.07010069713400464,0.08971499380421313,2401,1272,97950,181
bert,281,24,5e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs24_lr5e-05_f10_ep3,10,,dev,0.15990854725171638,0.9153962516207614,0.08989528083775329,0.256003098373354,0.1330649219929542,1921,6692,92530,661
bert,281,24,5e-05,,10,,test,,0.9218235681369322,0.06558653995949525,0.20810677212061296,0.09973939824686093,1602,5998,89195,421
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_ffan_ep2,fan,,dev,0.21393137206448734,0.955823055028463,0.16,0.1398002853067047,0.14921964217738864,1206,1029,48161,196
bert,45362,16,2e-05,,fan,,test,,0.9620129351644842,0.17587476979742173,0.15929941618015012,0.1671772428884026,1008,895,48002,191
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f1_ep2,1,,dev,0.24915876307355198,0.9593276826859776,0.1441208993733874,0.19327731092436976,0.16511824324324323,1632,2322,92871,391
bert,45362,16,2e-05,,1,,test,,0.962220376073918,0.21421319796954313,0.16212063004225893,0.18456155696479337,2181,1548,94553,422
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f2_ep4,2,,dev,0.09276447594101613,0.9290302318041822,0.11222692036645525,0.2447176334998079,0.15388331924145426,1966,5039,91062,637
bert,45362,16,2e-05,,2,,test,,0.9038780834914611,0.1141600092624754,0.3221169552433845,0.16857582492733802,2075,7651,90472,986
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f3_ep4,3,,dev,0.09359107033599327,0.9594006957621758,0.27367055771725035,0.2067951649787651,0.2355787123185709,2428,1680,96443,633
bert,45362,16,2e-05,,3,,test,,0.9676910231345716,0.24933333333333332,0.15448161916563405,0.1907676613108901,2047,1126,94661,374
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f4_ep1,4,,dev,0.32613044069555036,0.9621517595307918,0.18513119533527697,0.15737298636926889,0.17012726054922972,2040,1677,94110,381
bert,45362,16,2e-05,,4,,test,,0.9617117117117117,0.2365544381285527,0.2177938808373591,0.2267868371410606,1943,1746,92118,541
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f5_ep4,5,,dev,0.0950453551884857,0.9305953418856645,0.13356582388840454,0.3083735909822866,0.18639737194305875,1718,4969,88895,766
bert,45362,16,2e-05,,5,,test,,0.9347813180288937,0.10732600732600732,0.2544507164567955,0.1509725621538065,1717,4874,93883,586
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f6_ep3,6,,dev,0.1467869396471444,0.9524935681773204,0.14657611771363893,0.22492401215805471,0.17748843584032892,1785,3016,95741,518
bert,45362,16,2e-05,,6,,test,,0.9590298296029466,0.11098398169336385,0.1448481831757093,0.1256748002591233,1718,2331,94488,291
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f7_ep2,7,,dev,0.24079369680490345,0.972528028493949,0.19931856899488926,0.11647585863613738,0.1470311027332705,1775,940,95879,234
bert,45362,16,2e-05,,7,,test,,0.9597080440996325,0.17393645665051158,0.11805555555555555,0.14064881341171348,2413,1534,93690,323
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f8_ep3,8,,dev,0.14149879370786947,0.9528889342588812,0.12465041949660408,0.11403508771929824,0.11910669975186103,2424,2191,93033,312
bert,45362,16,2e-05,,8,,test,,0.9544699302966445,0.09606183290393816,0.11352762070465419,0.10406698564593302,2038,2456,93949,261
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f9_ep3,9,,dev,0.15260264876616847,0.9593734803047496,0.09397247271001424,0.0861244019138756,0.08987743985474354,2101,1909,94496,198
bert,45362,16,2e-05,,9,,test,,0.9612981808180425,0.14818652849740932,0.11076684740511232,0.12677304964539005,2296,1644,97578,286
bert,45362,16,2e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr2e-05_f10_ep2,10,,dev,0.2553578212035629,0.9691171270284076,0.26776859504132233,0.1254841208365608,0.17088607594936708,2258,886,98336,324
bert,45362,16,2e-05,,10,,test,,0.966991030283081,0.14786223277909738,0.12308452792881859,0.1343404370110602,1774,1435,93758,249
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_ffan_ep2,fan,,dev,0.20366610775831168,0.9509606261859582,0.16676961087090797,0.19258202567760344,0.17874875868917575,1132,1349,47841,270
bert,45362,16,3e-05,,fan,,test,,0.9530900670712232,0.15682766845557544,0.21934945788156798,0.18289290681502088,936,1414,47483,263
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f1_ep1,1,,dev,0.3184143183822569,0.9637405365371955,0.16799292661361626,0.18783984181908056,0.1773628938156359,1643,1882,93311,380
bert,45362,16,3e-05,,1,,test,,0.9633145566542389,0.19988207547169812,0.13023434498655398,0.15771109560362875,2264,1357,94744,339
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f2_ep4,2,,dev,0.0975411465853385,0.8773504619873561,0.0830188679245283,0.3634268152132155,0.13516216602371767,1657,10449,85652,946
bert,45362,16,3e-05,,2,,test,,0.8355866540164453,0.07964327738898867,0.42012414243711205,0.13390254060808,1775,14861,83262,1286
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f3_ep2,3,,dev,0.23240430235984108,0.8772335547122074,0.10005981372297701,0.3825547206795165,0.15862909780547277,1890,10532,87591,1171
bert,45362,16,3e-05,,3,,test,,0.9156891495601173,0.09765142150803462,0.2936802973977695,0.14656771799628943,1710,6570,89217,711
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f4_ep1,4,,dev,0.32149041546253193,0.9656545291625936,0.1905071521456437,0.12102437009500207,0.14801717605455925,2128,1245,94542,293
bert,45362,16,3e-05,,4,,test,,0.964057375347698,0.24086818422445738,0.18317230273752014,0.20809512920192091,2029,1434,92430,455
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f5_ep4,5,,dev,0.09486051728730673,0.9402686096234484,0.13205849268841394,0.2363123993558776,0.16943281858854092,1897,3858,90006,587
bert,45362,16,3e-05,,5,,test,,0.9446566396200277,0.11074301940369144,0.2032132001736865,0.14336039209679888,1835,3758,94999,468
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f6_ep3,6,,dev,0.1372162024782303,0.9530377993271324,0.11911443716869348,0.16587060356057318,0.13865698729582576,1921,2825,95932,382
bert,45362,16,3e-05,,6,,test,,0.9521491884890921,0.07711442786069651,0.12344449975111996,0.09492822966507175,1761,2968,93851,248
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f7_ep3,7,,dev,0.161057915710262,0.9624195572105071,0.12262062859672422,0.13787954206072672,0.12980318650421743,1732,1982,94837,277
bert,45362,16,3e-05,,7,,test,,0.9432625561453655,0.08862973760932945,0.1111111111111111,0.0986052546221213,2432,3126,92098,304
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f8_ep3,8,,dev,0.13985819250228815,0.9466312780726828,0.08823529411764706,0.09758771929824561,0.09267615411315515,2469,2759,92465,267
bert,45362,16,3e-05,,8,,test,,0.9476211703679689,0.07033822208919485,0.10221835580687255,0.08333333333333333,2064,3106,93299,235
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f9_ep3,9,,dev,0.1556080156725471,0.9519776300859134,0.09679550710274198,0.12744671596346238,0.11002628614344724,2006,2734,93671,293
bert,45362,16,3e-05,,9,,test,,0.958400455777769,0.12277498858968508,0.10418280402788536,0.11271736853132204,2313,1922,97300,269
bert,45362,16,3e-05,models/checkpoints/bert_tokclf_baseline/bert_45362_bs16_lr3e-05_f10_ep3,10,,dev,0.12629002481955745,0.9462398334053672,0.13059033989266547,0.1979085979860573,0.1573518090839107,2071,3402,95820,511
bert,45362,16,3e-05,,10,,test,,0.936584512837393,0.0900633412509897,0.22491349480968859,0.1286219081272085,1568,4597,90596,455
