18nyt4	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	“The world tells Israel, ‘Wait. There’s still time.’	0	4
18nyt5	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	And I say wait for what?	0	5
18nyt6	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	Wait until when?”	0	6
18nyt7	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	Then an unseen announcer concludes: “The world needs American strength, not apologies.”	0	7
18nyt8	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	That line is a not-so-veiled swipe at President Obama.	0	8
18nyt9	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	Mitt Romney and other Republicans have criticized his foreign policy as apologetic, toward volatile countries like Iran.	0	9
18nyt10	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	The group that produced the ad, Secure America Now, is run by two longtime Republican strategists, Nelson Warfield ? and John ?McLaughlin, and ?Pat Caddell, a former aide to Jimmy Carter who is now a Fox News contributor.	0	10
18nyt11	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	They have reserved $500,000 of airtime in Fort Myers, West Palm Beach and Miami.	0	11
18nyt12	18nyt0 18nyt1 18nyt2 18nyt3 18nyt4 18nyt5 18nyt6 18nyt7 18nyt8 18nyt9 18nyt10 18nyt11 18nyt12	A senior Israeli official said the government was not consulted on the ad and did not approve it.	1	12
19fox0	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	The White House asked former President Bill Clinton to talk to Rep. Joe Sestak about the possibility of obtaining a senior position in the Obama administration if he would drop out of the Democratic primary race against establishment-backed Sen. Arlen Specter, the Obama administration said in a report released Friday morning.	0	0
19fox1	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	But the report, by White House Counsel Robert Bauer, concluded that "allegations of improper conduct rest on factual errors and lack a basis in the law."	0	1
19fox2	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	Batting down allegations that the White House dangled the secretary of Navy position in front of Sestak, the report said that Sestak was offered executive branch positions on advisory boards that were uncompensated.	0	2
19fox3	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	One of the jobs Clinton specifically discussed with Sestak was the president's intelligence advisory board.	0	3
19fox4	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	But a White House official said the plan always was for Sestak to remain in the House, and he couldn't have served in the House and on the president's intelligence advisory board.	0	4
19fox5	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	The report also described the Clinton conversations as informal and not tied to any precise job offer since, as a former president, Clinton could not guarantee Sestak anything.	0	5
19fox6	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	Clinton initiated conversations with Sestak at the behest of White House Chief of Staff Rahm Emanuel, who was Clinton's political director when he was president.	0	6
19fox7	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	As president, Clinton promoted Sestak to vice admiral and made him his director of defense policy.	0	7
19fox8	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	Sestak was also a loyal and tireless supporter of Hillary Clinton's run for the presidency in 2008.	0	8
19fox9	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	At hastily arranged news conference Friday afternoon, Sestak said Clinton called him last summer to express concerns over his jumping into the Senate primary, and how his military background could help him leave a mark on the House.	1	9
19fox10	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	Sestak said he almost interrupted Clinton to tell him Clinton that "I am going to decide to get into this or not only depending upon what's good for Pennsylvania's working families and not an offer.	0	10
19fox11	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	And he said 'I knew you'd say that,'" before the conversation moved on to other subjects.	0	11
19fox12	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	The White House report disputed any suggestion that there was "impropriety" in Clinton's discussion with Sestak over possible alternatives to his Senate candidacy.	0	12
19fox13	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	"There have been numerous, reported instances in the past when prior administrations -- both Democratic and Republican, and motivated by the same goals -- discussed alternative paths to service for qualified individuals also considering campaigns for public office," the report read.	0	13
19fox14	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	"Such discussions are fully consistent with the relevant law and ethical requirements."	0	14
19fox15	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	The report comes one day after President Obama insisted "nothing improper" happened with Sestak.	0	15
19fox16	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	On that same day, Obama had lunch with Clinton.	1	16
19fox17	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	"This is punishable by prison.	1	17
19fox18	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	This is a felony," said Rep. Darrell Issa, R-Calif., who has been leading the charge for more details on the allegation.	1	18
19fox19	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	"This is about the White House.	0	19
19fox20	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	This is not about Congressman Sestak," Issa said, adding that he wants to know what Clinton was empowered to say.	0	20
19fox21	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	"They've answered a question and it begs many more answers," he said.	0	21
19fox22	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	"We want elections not to be appointments."	0	22
19fox23	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	Sestak's opponent in the general election for the Senate seat, Republican Pat Toomey, questioned why it took so long for this explanation.	0	23
19fox24	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	"If this explanation is as innocent as it looks, I sure don't know why it took three months to say so," Toomey said in a statement.	0	24
19fox25	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	"As I've said many times, this job offer issue is not my focus, and it's not where Pennsylvanians want the focus of the campaign to be."	0	25
19fox26	19fox0 19fox1 19fox2 19fox3 19fox4 19fox5 19fox6 19fox7 19fox8 19fox9 19fox10 19fox11 19fox12 19fox13 19fox14 19fox15 19fox16 19fox17 19fox18 19fox19 19fox20 19fox21 19fox22 19fox23 19fox24 19fox25 19fox26	Critics say the Sestak job offer may have violated the part of the U.S. code that says: "Whoever, directly or indirectly, promises any employment, position, compensation...appointment...provided for or made possible in whole or in part by any Act of Congress...to any person as consideration, favor, or reward for any political activity...or in connection with any primary election ...shall be fined under this title or imprisoned not more than one year, or both."	0	26
19hpo0	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	Rep. Joe Sestak (D-Penn.) was offered a prominent but uncompensated, advisory position -- in the national security/foreign policy area -- if he declined to enter the Pennsylvania Senate primary race, a source with knowledge of the exchange said during a briefing on Friday morning.	0	0
19hpo1	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The offer was made by White House Chief of Staff Rahm Emanuel through a prominent intermediary -- former President Bill Clinton -- during the months of June and July of 2009.	0	1
19hpo2	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The White House initiated the conversation, which occurred over phone.	0	2
19hpo3	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	It would have allowed Sestak to remain in the House of Representatives while advising the president.	0	3
19hpo4	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The source said it would not be surprising if more than one conversation took place, though there were no other intermediaries involved.	0	4
19hpo5	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	Sestak ultimately rejected the overture and went on to defeat incumbent Sen. Arlen Specter (D-Penn) in the Democratic primary election earlier this month.	0	5
19hpo6	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	"By virtue of his career in public service, including distinguished military service, Congressman Sestak was viewed to be highly qualified to hold a range of advisory positions in which he could, while holding his House seat, have additional responsibilities of considerable potential interest to him and value to the Executive Branch," a memo detailing the administration's findings reads.	0	6
19hpo7	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The account offered by the source was the most detailed to date from primary sources as to the conversations they had with Sestak regarding his entrance into the Pennsylvania race.	0	7
19hpo8	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	News of the Clinton conversation was first reported by Greg Sargent at The Plum Line.	0	8
19hpo9	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The source challenged one major aspect of the story line, insisting that the White House never offered Sestak the job of Secretary of the Navy.	0	9
19hpo10	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The offer for that position was made more than a month before -- on March 26, 2009 -- to Ray Mabus.	0	10
19hpo11	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	Administration officials had spent time and capital recruiting Senator Arlen Specter to switch parties and run for re-election as a Democrat.	0	11
19hpo12	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	Part of that arrangement entailed clearing the field for his nomination.	0	12
19hpo13	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	When Sestak began making overtures that he would run, the White House looked for ways to follow through on its promise.	0	13
19hpo14	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	What resulted were the informal conversation(s).	0	14
19hpo15	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	Since then, much intrigue has surrounded what conversations actually took place.	0	15
19hpo16	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	Sestak brought the issue to the surface when he alluded to a job offer early in his primary run.	0	16
19hpo17	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	But he refused to provide details, such as who approached him and what position was dangled in front of him.	0	17
19hpo18	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The White House, when pressed on the matter, had been vague.	0	18
19hpo19	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	Press Secretary Robert Gibbs declined repeated attempts for comment before relaying to reporters that he and White House lawyers had looked into the matter and found it legally permissible.	1	19
19hpo20	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	Behind the scenes, White House Counsel Bob Bauer's office began investigating the matter when stories first surfaced.	0	20
19hpo21	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The investigation was internal at first with the White House reaching conclusions at least two-and-a-half months ago.	0	21
19hpo22	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	As part of the process, however, Bauer also interviewed representatives for Sestak and Clinton -- in this case Sestak's brother and Doug Brand and Bruce Lindsey respectively.	0	22
19hpo23	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The congressman and the former president were not contacted for Bauer's investigation.	0	23
19hpo24	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	The source insisted that no laws were broken in the process of offering the position, that the matter hardly rose to the level of political scandal -- suggesting that Republicans on the Hill were hoping to reap political benefits from the saga.	0	24
19hpo25	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	It certainly wasn't historically unique.	1	25
19hpo26	19hpo0 19hpo1 19hpo2 19hpo3 19hpo4 19hpo5 19hpo6 19hpo7 19hpo8 19hpo9 19hpo10 19hpo11 19hpo12 19hpo13 19hpo14 19hpo15 19hpo16 19hpo17 19hpo18 19hpo19 19hpo20 19hpo21 19hpo22 19hpo23 19hpo24 19hpo25 19hpo26	As the Huffington Post reported on Thursday, various political historians and ethics lawyers have approached the Sestak news with yawns, noting that quid pro quos and backroom job offers are fairly common in administrations.	1	26
19nyt0	19nyt0 19nyt1 19nyt2 19nyt3 19nyt4 19nyt5 19nyt6 19nyt7 19nyt8 19nyt9 19nyt10 19nyt11 19nyt12 19nyt13 19nyt14 19nyt15 19nyt16 19nyt17 19nyt18 19nyt19 19nyt20 19nyt21 19nyt22 19nyt23 19nyt24 19nyt25 19nyt26 19nyt27 19nyt28 19nyt29 19nyt30 19nyt31 19nyt32 19nyt33 19nyt34 19nyt35	President Obama’s chief of staff used former President Bill Clinton as an intermediary to see if Representative Joe Sestak would drop out of Pennsylvania’s Democratic Senate primary if given a prominent, but unpaid, advisory position, the White House said on Friday.	0	0
19nyt1	19nyt0 19nyt1 19nyt2 19nyt3 19nyt4 19nyt5 19nyt6 19nyt7 19nyt8 19nyt9 19nyt10 19nyt11 19nyt12 19nyt13 19nyt14 19nyt15 19nyt16 19nyt17 19nyt18 19nyt19 19nyt20 19nyt21 19nyt22 19nyt23 19nyt24 19nyt25 19nyt26 19nyt27 19nyt28 19nyt29 19nyt30 19nyt31 19nyt32 19nyt33 19nyt34 19nyt35	Rahm Emanuel, the chief of staff, asked Mr. Clinton last summer to explore “options of service” on a presidential or senior government advisory board with Mr. Sestak, the White House said in a statement.	0	1
19nyt2	19nyt0 19nyt1 19nyt2 19nyt3 19nyt4 19nyt5 19nyt6 19nyt7 19nyt8 19nyt9 19nyt10 19nyt11 19nyt12 19nyt13 19nyt14 19nyt15 19nyt16 19nyt17 19nyt18 19nyt19 19nyt20 19nyt21 19nyt22 19nyt23 19nyt24 19nyt25 19nyt26 19nyt27 19nyt28 19nyt29 19nyt30 19nyt31 19nyt32 19nyt33 19nyt34 19nyt35	Mr. Sestak said no and went on to win last week’s primary against Senator Arlen Specter.	0	2
19nyt3	19nyt0 19nyt1 19nyt2 19nyt3 19nyt4 19nyt5 19nyt6 19nyt7 19nyt8 19nyt9 19nyt10 19nyt11 19nyt12 19nyt13 19nyt14 19nyt15 19nyt16 19nyt17 19nyt18 19nyt19 19nyt20 19nyt21 19nyt22 19nyt23 19nyt24 19nyt25 19nyt26 19nyt27 19nyt28 19nyt29 19nyt30 19nyt31 19nyt32 19nyt33 19nyt34 19nyt35	The White House disputed Republican claims that the conversations might be illegal or improper.	0	3
19nyt4	19nyt0 19nyt1 19nyt2 19nyt3 19nyt4 19nyt5 19nyt6 19nyt7 19nyt8 19nyt9 19nyt10 19nyt11 19nyt12 19nyt13 19nyt14 19nyt15 19nyt16 19nyt17 19nyt18 19nyt19 19nyt20 19nyt21 19nyt22 19nyt23 19nyt24 19nyt25 19nyt26 19nyt27 19nyt28 19nyt29 19nyt30 19nyt31 19nyt32 19nyt33 19nyt34 19nyt35	“There was no such impropriety,” Robert F. Bauer, the White House counsel, said in a memo released to reporters.	0	4
19nyt5	19nyt0 19nyt1 19nyt2 19nyt3 19nyt4 19nyt5 19nyt6 19nyt7 19nyt8 19nyt9 19nyt10 19nyt11 19nyt12 19nyt13 19nyt14 19nyt15 19nyt16 19nyt17 19nyt18 19nyt19 19nyt20 19nyt21 19nyt22 19nyt23 19nyt24 19nyt25 19nyt26 19nyt27 19nyt28 19nyt29 19nyt30 19nyt31 19nyt32 19nyt33 19nyt34 19nyt35	“The Democratic Party leadership had a legitimate interest in averting a divisive primary fight and a similarly legitimate concern about the congressman vacating his seat in the House.”	0	5
19nyt6	19nyt0 19nyt1 19nyt2 19nyt3 19nyt4 19nyt5 19nyt6 19nyt7 19nyt8 19nyt9 19nyt10 19nyt11 19nyt12 19nyt13 19nyt14 19nyt15 19nyt16 19nyt17 19nyt18 19nyt19 19nyt20 19nyt21 19nyt22 19nyt23 19nyt24 19nyt25 19nyt26 19nyt27 19nyt28 19nyt29 19nyt30 19nyt31 19nyt32 19nyt33 19nyt34 19nyt35	Mr. Bauer went on to say that such horse-trading has been commonplace through history.	1	6
