1nyt5	1nyt0 1nyt1 1nyt2 1nyt3 1nyt4 1nyt5 1nyt6 1nyt7 1nyt8 1nyt9 1nyt10 1nyt11	1	5
1nyt6	1nyt0 1nyt1 1nyt2 1nyt3 1nyt4 1nyt5 1nyt6 1nyt7 1nyt8 1nyt9 1nyt10 1nyt11	1	6
1nyt7	1nyt0 1nyt1 1nyt2 1nyt3 1nyt4 1nyt5 1nyt6 1nyt7 1nyt8 1nyt9 1nyt10 1nyt11	0	7
1nyt8	1nyt0 1nyt1 1nyt2 1nyt3 1nyt4 1nyt5 1nyt6 1nyt7 1nyt8 1nyt9 1nyt10 1nyt11	0	8
1nyt9	1nyt0 1nyt1 1nyt2 1nyt3 1nyt4 1nyt5 1nyt6 1nyt7 1nyt8 1nyt9 1nyt10 1nyt11	0	9
1nyt10	1nyt0 1nyt1 1nyt2 1nyt3 1nyt4 1nyt5 1nyt6 1nyt7 1nyt8 1nyt9 1nyt10 1nyt11	1	10
1nyt11	1nyt0 1nyt1 1nyt2 1nyt3 1nyt4 1nyt5 1nyt6 1nyt7 1nyt8 1nyt9 1nyt10 1nyt11	0	11
20fox0	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	0
20fox1	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	1
20fox2	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	2
20fox3	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	3
20fox4	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	4
20fox5	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	5
20fox6	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	6
20fox7	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	7
20fox8	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	8
20fox9	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	0	9
20fox10	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	1	10
20fox11	20fox0 20fox1 20fox2 20fox3 20fox4 20fox5 20fox6 20fox7 20fox8 20fox9 20fox10 20fox11	1	11
20hpo0	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	0
20hpo1	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	1
20hpo2	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	2
20hpo3	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	3
20hpo4	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	1	4
20hpo5	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	1	5
20hpo6	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	6
20hpo7	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	7
20hpo8	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	8
20hpo9	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	9
20hpo10	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	10
20hpo11	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	11
20hpo12	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	12
20hpo13	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	13
20hpo14	20hpo0 20hpo1 20hpo2 20hpo3 20hpo4 20hpo5 20hpo6 20hpo7 20hpo8 20hpo9 20hpo10 20hpo11 20hpo12 20hpo13 20hpo14	0	14
20nyt0	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	0
20nyt1	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	1
20nyt2	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	2
20nyt3	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	3
20nyt4	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	4
20nyt5	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	5
20nyt6	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	6
20nyt7	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	7
20nyt8	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	8
20nyt9	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	9
20nyt10	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	1	10
20nyt11	20nyt0 20nyt1 20nyt2 20nyt3 20nyt4 20nyt5 20nyt6 20nyt7 20nyt8 20nyt9 20nyt10 20nyt11	0	11
21fox0	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	0
21fox1	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	1
21fox2	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	2
21fox3	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	3
21fox4	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	4
21fox5	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	5
21fox6	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	6
21fox7	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	7
21fox8	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	8
21fox9	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	1	9
21fox10	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	10
21fox11	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	11
21fox12	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	12
21fox13	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	13
21fox14	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	14
21fox15	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	15
21fox16	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	16
21fox17	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	1	17
21fox18	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	18
21fox19	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	1	19
21fox20	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	20
21fox21	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	21
21fox22	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	22
21fox23	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	23
21fox24	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	1	24
21fox25	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	25
21fox26	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	26
21fox27	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	27
21fox28	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	28
21fox29	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	29
21fox30	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	30
21fox31	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	31
21fox32	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	32
21fox33	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	33
21fox34	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	34
21fox35	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	1	35
21fox36	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	36
21fox37	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	1	37
21fox38	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	38
21fox39	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	39
21fox40	21fox0 21fox1 21fox2 21fox3 21fox4 21fox5 21fox6 21fox7 21fox8 21fox9 21fox10 21fox11 21fox12 21fox13 21fox14 21fox15 21fox16 21fox17 21fox18 21fox19 21fox20 21fox21 21fox22 21fox23 21fox24 21fox25 21fox26 21fox27 21fox28 21fox29 21fox30 21fox31 21fox32 21fox33 21fox34 21fox35 21fox36 21fox37 21fox38 21fox39 21fox40	0	40
21hpo0	21hpo0 21hpo1 21hpo2 21hpo3 21hpo4 21hpo5 21hpo6 21hpo7 21hpo8 21hpo9 21hpo10 21hpo11 21hpo12 21hpo13 21hpo14 21hpo15 21hpo16 21hpo17 21hpo18 21hpo19 21hpo20 21hpo21 21hpo22 21hpo23 21hpo24 21hpo25 21hpo26 21hpo27 21hpo28 21hpo29 21hpo30 21hpo31 21hpo32 21hpo33 21hpo34 21hpo35 21hpo36 21hpo37	0	0
21hpo1	21hpo0 21hpo1 21hpo2 21hpo3 21hpo4 21hpo5 21hpo6 21hpo7 21hpo8 21hpo9 21hpo10 21hpo11 21hpo12 21hpo13 21hpo14 21hpo15 21hpo16 21hpo17 21hpo18 21hpo19 21hpo20 21hpo21 21hpo22 21hpo23 21hpo24 21hpo25 21hpo26 21hpo27 21hpo28 21hpo29 21hpo30 21hpo31 21hpo32 21hpo33 21hpo34 21hpo35 21hpo36 21hpo37	0	1
21hpo2	21hpo0 21hpo1 21hpo2 21hpo3 21hpo4 21hpo5 21hpo6 21hpo7 21hpo8 21hpo9 21hpo10 21hpo11 21hpo12 21hpo13 21hpo14 21hpo15 21hpo16 21hpo17 21hpo18 21hpo19 21hpo20 21hpo21 21hpo22 21hpo23 21hpo24 21hpo25 21hpo26 21hpo27 21hpo28 21hpo29 21hpo30 21hpo31 21hpo32 21hpo33 21hpo34 21hpo35 21hpo36 21hpo37	0	2
21hpo3	21hpo0 21hpo1 21hpo2 21hpo3 21hpo4 21hpo5 21hpo6 21hpo7 21hpo8 21hpo9 21hpo10 21hpo11 21hpo12 21hpo13 21hpo14 21hpo15 21hpo16 21hpo17 21hpo18 21hpo19 21hpo20 21hpo21 21hpo22 21hpo23 21hpo24 21hpo25 21hpo26 21hpo27 21hpo28 21hpo29 21hpo30 21hpo31 21hpo32 21hpo33 21hpo34 21hpo35 21hpo36 21hpo37	1	3
21hpo4	21hpo0 21hpo1 21hpo2 21hpo3 21hpo4 21hpo5 21hpo6 21hpo7 21hpo8 21hpo9 21hpo10 21hpo11 21hpo12 21hpo13 21hpo14 21hpo15 21hpo16 21hpo17 21hpo18 21hpo19 21hpo20 21hpo21 21hpo22 21hpo23 21hpo24 21hpo25 21hpo26 21hpo27 21hpo28 21hpo29 21hpo30 21hpo31 21hpo32 21hpo33 21hpo34 21hpo35 21hpo36 21hpo37	0	4
